EstablishmentName,Easting,Northing,lat,lng
Twickenham Academy,513851,172975,51.444332668400754,-0.36316610530134336
The Priory Lodge School,521595,175173,51.46247869210696,-0.25103637109377486
Ebrahim Academy,534350,181496,51.51641810757674,-0.06513311928511571
Skinners' Academy,532255,187775,51.57333776465506,-0.09295024171391676
Islington Sixth Form Consortium,,,49.76682050222725,-7.557149366696847
Aylward Academy,532917,192731,51.61771819494731,-0.08152757965205518
Frederick Hugh House,527032,177715,51.48413035678245,-0.17190050673525303
Nightingale Academy,535338,194582,51.63377493614657,-0.04586573129857284
Hammersmith Academy,522638,179509,51.50122245858141,-0.23452594160216805
Heston Primary School,513255,177466,51.48481662849103,-0.3703009591599583
The Quest Academy,535903,163120,51.350914050926285,-0.04981067548407097
Richmond Park Academy,521022,175147,51.46236772236351,-0.259289401623837
Stradbroke,541691,189979,51.59085145446233,0.04400903916390582
The Pier Head Preparatory Montessori School,535460,180620,51.5082813137668,-0.04948207241732333
Oleander Preparatory School,530479,173576,51.446150380040166,-0.12381239160145614
The Holmewood School London,525774,192586,51.61805519347013,-0.18469580060021587
Baston House School,540912,165589,51.371881641587194,0.023048547793560543
Chadwell Heath Academy,546883,188007,51.57180411698497,0.1180801769028079
Kemnal Technology College,546848,170207,51.41187396349985,0.11017627733246234
Cuckoo Hall Academy,535446,194887,51.63648969874294,-0.044188296952921736
Durand Academy,530946,176761,51.474665203559745,-0.11591788058785475
"Queen Elizabeth's School, Barnet",523744,196731,51.65575535876489,-0.21253774426729072
The Charter School,532849,174779,51.45641065201743,-0.08927750233249412
Ashmole Academy,529324,194021,51.63014706500755,-0.13291900531780426
Kingsdale Foundation School,533216,172108,51.43232148559603,-0.08500285661665202
Kingsmead School,534226,196459,51.65090803960429,-0.06120385430992954
Guru Nanak Academy,511258,180073,51.508644246880095,-0.3982280353325505
Erith Secondary School,550537,177255,51.474234545678996,0.16617574683551034
Beths Grammar School,549557,174146,51.44655932551088,0.15076181238328584
Lampton Academy,513439,176624,51.477212022625444,-0.3679223487549934
Darrick Wood School,543802,164935,51.36528096002908,0.06427494337022603
Roger Ascham Primary School,536753,190767,51.59915164311074,-0.026920630596778156
Yardley Primary School,537956,195499,51.64137953019153,-0.007701173135114491
Bexley Grammar School,546489,175163,51.456498820311424,0.10706619557266042
Beit Shvidler Primary School,519756,192430,51.61796463724821,-0.2716297195235401
Hillyfield Primary School,536262,190062,51.592935400165786,-0.03427882632026924
The Compton School,527295,191678,51.6095536735986,-0.16306795341856473
Drumbeat School and ASD Service,540047,172372,51.433047955030545,0.013304871861189466
George Carey Church of England Primary School,546391,182286,51.52052712590897,0.10860783470402777
Christ the Saviour Church of England Primary School,517691,180814,51.51400198325329,-0.3053282974235927
Platanos College,530694,176630,51.47354617326211,-0.11959267534306091
Coopers Technology College,544319,169675,51.407742388756596,0.07362088444245972
Bishop Justus CofE School,542300,166663,51.38118666884458,0.04340554222629162
Beaverwood School for Girls,545368,170915,51.418616842041104,0.08920045176746245
The Lighthouse Group (TLG) Centre,522847,178488,51.492001197696354,-0.2318715189930176
RR6,,,49.76682050222725,-7.557149366696847
Ravens Wood School,541797,165342,51.36944196900483,0.03565591690328539
Haydon School,509962,189644,51.59492129134238,-0.4139058050736859
Cranford Community College,510734,177722,51.48761632792627,-0.4065124341181703
Cheam Park Farm Junior School,524416,165161,51.37188619897671,-0.21396017443212775
"Trinity Church of England School, Belvedere",550151,178565,51.486107513997084,0.16117849136687484
The Ravensbourne School,540682,168046,51.39401735200084,0.02071876399033037
Charles Darwin School,542640,159356,51.315441022971065,0.045361767362617524
Newstead Wood School,544472,165153,51.36706996132941,0.07398093210489104
Whitehorse Manor Infant School,532842,168080,51.39621118990382,-0.09188765796744656
Whitehorse Manor Junior School,532842,168080,51.39621118990382,-0.09188765796744656
Ecclesbourne Primary School,532135,167577,51.39185585267964,-0.10223122786663337
The Brittons Academy Trust,551859,184206,51.5363355778892,0.18818650139492077
Langley Park School for Boys,537798,167371,51.38865882341669,-0.02096933667749039
East Wickham Infant School,546123,176548,51.46903820243439,0.10237402979662126
The Coopers' Company and Coborn School,556786,186575,51.55627377250756,0.2602222364953963
The Tiffin Girls' School,518089,170985,51.42558032850111,-0.302876426841309
Wilson's School,530432,163861,51.358854415012665,-0.1280566370828013
Swakeleys School for Girls,507941,183191,51.537311950627206,-0.4450502468297339
Hayes School,540620,165814,51.373975837921414,0.018945259500530977
Claremont High School,518305,188663,51.58441599422033,-0.293847203102776
East Barnet School,527778,195482,51.64362940664751,-0.1547100970178121
Abbs Cross Academy and Arts College,553190,186128,51.55324485968402,0.2081981589376685
Dulwich Hamlet Junior School,532981,174097,51.45025087805548,-0.08763490501277237
Brampton Manor Academy,541769,182383,51.52257683429784,0.04207452477245196
Rise Education,527554,169071,51.406329877411736,-0.16749943355880137
Bullers Wood School,542533,169755,51.40891259982537,0.04799192006736774
Queensmead School,511763,185530,51.55759143716798,-0.3892241721720648
Gonville Academy,530728,167907,51.39514712794157,-0.12232053261336001
Welling School,546941,176454,51.46798192134853,0.11410323472302311
Wood End Academy,514535,185161,51.553719482487324,-0.34937640313126295
PPP Community School,518783,178064,51.48905815198793,-0.2905240058649161
Al-Futuwwa School,544159,184860,51.54422942990838,0.07751296109725586
La Scuola Italiana A Londra,524256,180088,51.50607290098458,-0.21102369830465936
West London Free School,522894,178875,51.495469033327964,-0.23106024073758671
Overton Grange School,525710,163007,51.352242981554426,-0.19614059721974067
Uxbridge High School,506018,183113,51.53697495882966,-0.4727894675208785
West Thornton Primary School,530778,167053,51.3874608905959,-0.12191656237424668
Cheam High School,524151,164535,51.36631809356176,-0.21798372701620986
Sutton Grammar School,526120,164447,51.36509376144277,-0.18974590200934013
Wallington High School for Girls,529016,162617,51.34799767398443,-0.14883301137158175
Nonsuch High School for Girls,523770,163313,51.355418634511025,-0.2238787225126938
Westbourne Primary School,525125,165290,51.372889895734346,-0.20373436609974804
Carshalton High School for Girls,527532,164987,51.3696317526732,-0.1692810116185142
Wallington County Grammar School,528934,164954,51.36901886119165,-0.14916342016952175
Carshalton Boys Sports College,527120,165871,51.377668642524576,-0.17488055101862834
Greenshaw High School,526548,165719,51.376430283265755,-0.18314883306754254
St Luke's Church of England Primary,525293,185898,51.55805831201016,-0.1940246933241229
Eden Primary,528278,189998,51.59423325660093,-0.14949391431563738
Cranford Primary,510511,176224,51.47419584496802,-0.41019113134429774
Beis Yaakov Girls School,533087,187568,51.57128196889863,-0.08103010782736492
Chestnut Grove School,528283,173354,51.44465656440371,-0.1554749822290535
Tiffin School,518627,169465,51.41180691110305,-0.29565013774634136
Glenthorne High School,525279,166203,51.38106129901764,-0.20120144298745504
Warren Road Primary School,545712,164469,51.36060721690386,0.09150090161808358
Hayes Primary School,540917,166336,51.37859297772846,0.023416308522813255
Willow Bank Primary School,547622,179744,51.4973664696809,0.12527431253770777
Aldborough E-ACT Free School,545304,187848,51.570784283972465,0.095246649583291
Etz Chaim Jewish Primary School,522029,192076,51.61429547091843,-0.23893826242901253
Barking Riverside School,546387,182288,51.52054613246266,0.10855105338448597
Woodpecker Hall Primary Academy,535488,194988,51.6373871788486,-0.043542717361218626
Stratford School,540427,184397,51.54100924186134,0.02354643598173704
Graveney School,528592,170936,51.42285626732879,-0.15190834552130733
Langley Park School for Girls,538021,167339,51.388317114383455,-0.017778912896560077
Rivers Academy West London,509821,173842,51.45292042181646,-0.4208611386749808
Canary Wharf College,538006,178555,51.48910955442794,-0.013626261532259088
The Family School At Larkhall,530284,173980,51.44982587622199,-0.12646817534645405
Radnor House,515956,172690,51.44134449255452,-0.33298404265432774
Nower Hill High School,513351,189250,51.59070906654854,-0.3651284867585345
Darrick Wood Infant School,543802,164935,51.36528096002908,0.06427494337022603
Stewart Fleming Primary School,535126,168971,51.40367917126514,-0.058738246519701554
The Campion School,554726,189394,51.58216952457888,0.2317718511852301
UK Community College,538777,184240,51.54000623385978,-0.0002923567642783598
Tolworth Girls' School & Sixth Form,518681,165343,51.374748541840944,-0.29625083442709194
Green Street Green Primary School,545766,163569,51.35250625615726,0.09190747519395664
Pickhurst Infant School,539640,167158,51.38629487960055,0.00540251658510369
Pickhurst Junior School,539640,167158,51.38629487960055,0.00540251658510369
Park High School,517685,190370,51.59988713806548,-0.30221973637556143
Rosedale College,509083,181288,51.5199884008196,-0.4291798886695037
Hewens College,508346,182206,51.528381182426834,-0.439515901384567
The Palmer Catholic Academy,545277,187125,51.564294831126126,0.09455871508487597
Dunraven School,530821,172106,51.43286108620935,-0.11943662976319326
Enfield Grammar School,532700,196652,51.65300433341357,-0.08317499264493607
ARK Oval Primary Academy,533053,166054,51.377954865544545,-0.08961496604561
Harris Academy Beckenham,537430,168596,51.39975619065015,-0.0257809111075755
Queen Elizabeth's Girls' School,524845,196314,51.65176463458119,-0.19677885897717884
Bexleyheath Academy,549194,175388,51.457814649098104,0.14606549011864214
St Edward's Church of England School & Sixth Form College,549396,188164,51.57255499057182,0.15438107022950767
The London Oratory School,525516,177432,51.481925223582714,-0.19382223950738756
Harrow High School and Sports College,515974,188106,51.579894049052264,-0.32765947302897586
Bentley Wood High School,515553,192260,51.61731452642276,-0.3323655491776222
The UCL Academy,530452,181648,51.518696918512724,-0.12122171583090266
"The Albany, A Business and Enterprise College",552646,186721,51.558720147383156,0.20061505187540296
David Livingstone Primary School,532387,169539,51.40942898947793,-0.09788006735982144
Hall Mead School,556865,187459,51.56419400207126,0.2617549316836432
Rooks Heath High School,512955,186076,51.56226153098712,-0.3718620356850808
Canons High School,518709,190352,51.599510669380805,-0.2874481654317892
Hatch End High School,513935,190977,51.606112982592975,-0.3561416743875099
Balgowan Primary School,536503,169103,51.40453591131841,-0.038903483273742365
Drayton Manor High School,515577,180978,51.515911994222115,-0.3357255738583745
Sacred Heart of Mary Girls' School,555627,186604,51.55685501262368,0.2435305937476329
Valley Primary School,539599,169471,51.407089834374155,0.005722691801515375
Biggin Hill Primary School,542282,159261,51.31467691553643,0.04019047182861727
Tarbiyyah Primary School,510723,176681,51.47826196019323,-0.40699684834422806
Corpus Christi Catholic Primary School,530706,174698,51.45618115221444,-0.1201336659793209
Richard Challoner School,520779,166528,51.38495673368709,-0.2657204992681948
Independent Jewish Day School,523787,188927,51.58561211388214,-0.2146711844153408
Bnei Zion Community School,533873,188024,51.575193767538764,-0.06952198732888092
ARK Atwood Primary Academy,524423,182533,51.52800949430564,-0.207756408836241
Burnside Secondary PRU,536979,191832,51.60866680716771,-0.023244078500283722
ARK Conway Primary Academy,522054,180889,51.51375112305244,-0.24245822140223583
Cats College London,530364,181581,51.518115115179725,-0.12251405584359566
The St Marylebone CofE School,528296,181984,51.52220985480014,-0.15215560699901481
Whitefield School,523520,187587,51.57362808139618,-0.21899385265479915
Hurstmere School,547061,173167,51.438415750150945,0.11446428871266107
The Totteridge Academy,524632,194876,51.63888883620239,-0.20036787834106234
Harris Academy Bromley,536308,170396,51.41620211467001,-0.0412086405281973
Northumberland Heath Primary School,549876,177175,51.47369109077838,0.15663149675573618
Mill Hill County High School,521380,193756,51.629533932458436,-0.24772540256148276
Christ's College Finchley,525672,189571,51.59098276681162,-0.18724776804720147
The New North Academy,532215,184031,51.539702062740005,-0.09493350113410388
Redden Court School,554725,189873,51.58647337757663,0.23196835050026007
Bishop Ramsey Church of England School,510324,187865,51.578861176585,-0.4092404564038501
Harris Primary Academy Peckham Park,534433,177091,51.47681356859937,-0.06561433762727648
